Customer_ID,Age_group,Gender,Loyality_Status
CU08535,36-45,Female,Silver
CU08536,18-25,Female,Silver
CU08537,18-25,Female,Silver
CU08538,36-45,Female,Non-Member
CU08539,36-45,Male,Silver
CU08540,60+,Male,Silver
CU08541,60+,Male,Bronze
CU08542,36-45,Female,Non-Member
CU08543,46-60,Female,Silver
CU08544,36-45,Female,Gold
CU08545,36-45,Male,Non-Member
CU08546,26-35,Male,Non-Member
CU08547,26-35,Male,Non-Member
CU08548,46-60,Male,Gold
CU08549,60+,Female,Gold
CU08550,36-45,Female,Silver
CU08551,60+,Female,Bronze
CU08552,60+,Female,Silver
CU08553,60+,Male,Gold
CU08554,36-45,Female,Silver
CU08555,46-60,Male,Silver
CU08556,18-25,Male,Silver
CU08557,46-60,Female,Silver
CU08558,46-60,Female,Silver
CU08559,26-35,Female,Gold
CU08560,18-25,Female,Silver
CU08561,46-60,Male,Silver
CU08562,18-25,Male,Gold
CU08563,36-45,Female,Silver
CU08564,36-45,Male,Silver
CU08565,36-45,Male,Silver
CU08566,60+,Female,Gold
CU08567,60+,Female,Gold
CU08568,26-35,Female,Bronze
CU08569,46-60,Female,Bronze
CU08570,60+,Male,Gold
CU08571,26-35,Male,Non-Member
CU08572,36-45,Female,Silver
CU08573,60+,Female,Bronze
CU08574,18-25,Female,Non-Member
CU08575,18-25,Male,Silver
CU08576,46-60,Female,Gold
CU08577,36-45,Female,Silver
CU08578,26-35,Female,Bronze
CU08579,60+,Female,Non-Member
CU08580,26-35,Male,Gold
CU08581,18-25,Female,Gold
CU08582,60+,Female,Non-Member
CU08583,46-60,Female,Bronze
CU08584,18-25,Female,Non-Member
CU08585,46-60,Female,Bronze
CU08586,26-35,Female,Silver
CU08587,46-60,Female,Bronze
CU08588,60+,Male,Bronze
CU08589,46-60,Male,Silver
CU08590,46-60,Male,Non-Member
CU08591,36-45,Female,Gold
CU08592,26-35,Female,Gold
CU08593,60+,Male,Non-Member
CU08594,36-45,Female,Bronze
CU08595,36-45,Female,Gold
CU08596,26-35,Male,Bronze
CU08597,60+,Male,Gold
CU08598,18-25,Male,Non-Member
CU08599,36-45,Female,Non-Member
CU08600,46-60,Female,Gold
CU08601,46-60,Male,Non-Member
CU08602,36-45,Male,Silver
CU08603,46-60,Male,Silver
CU08604,46-60,Female,Bronze
CU08605,36-45,Male,Bronze
CU08606,60+,Male,Gold
CU08607,36-45,Male,Bronze
CU08608,60+,Female,Silver
CU08609,18-25,Male,Gold
CU08610,36-45,Female,Non-Member
CU08611,18-25,Male,Silver
CU08612,60+,Male,Gold
CU08613,26-35,Female,Silver
CU08614,36-45,Male,Bronze
CU08615,26-35,Female,Gold
CU08616,60+,Male,Bronze
CU08617,36-45,Female,Silver
CU08618,60+,Male,Gold
CU08619,46-60,Female,Non-Member
CU08620,18-25,Female,Gold
CU08621,36-45,Male,Silver
CU08622,18-25,Female,Non-Member
CU08623,60+,Female,Bronze
CU08624,18-25,Female,Gold
CU08625,26-35,Male,Non-Member
CU08626,36-45,Male,Gold
CU08627,60+,Male,Silver
CU08628,60+,Female,Gold
CU08629,26-35,Female,Gold
CU08630,46-60,Female,Bronze
CU08631,18-25,Male,Non-Member
CU08632,60+,Male,Bronze
CU08633,60+,Female,Silver
CU08634,26-35,Male,Gold
CU08635,26-35,Female,Non-Member
CU08636,46-60,Female,Gold
CU08637,18-25,Female,Bronze
CU08638,60+,Male,Non-Member
CU08639,18-25,Female,Non-Member
CU08640,26-35,Female,Gold
CU08641,60+,Female,Non-Member
CU08642,46-60,Female,Gold
CU08643,18-25,Male,Non-Member
CU08644,36-45,Male,Bronze
CU08645,60+,Male,Silver
CU08646,46-60,Female,Gold
CU08647,26-35,Female,Gold
CU08648,26-35,Female,Non-Member
CU08649,60+,Male,Gold
CU08650,26-35,Female,Silver
CU08651,46-60,Female,Gold
CU08652,18-25,Female,Gold
CU08653,26-35,Male,Silver
CU08654,36-45,Female,Bronze
CU08655,46-60,Female,Non-Member
CU08656,26-35,Male,Gold
CU08657,36-45,Female,Non-Member
CU08658,60+,Male,Silver
CU08659,60+,Male,Non-Member
CU08660,60+,Male,Non-Member
CU08661,60+,Male,Silver
CU08662,36-45,Male,Gold
CU08663,26-35,Female,Silver
CU08664,46-60,Male,Gold
CU08665,60+,Female,Bronze
CU08666,60+,Female,Gold
CU08667,60+,Male,Bronze
CU08668,60+,Male,Silver
CU08669,46-60,Female,Non-Member
CU08670,36-45,Female,Gold
CU08671,46-60,Female,Bronze
CU08672,46-60,Male,Non-Member
CU08673,18-25,Male,Bronze
CU08674,36-45,Female,Silver
CU08675,60+,Male,Bronze
CU08676,36-45,Female,Bronze
CU08677,18-25,Male,Gold
CU08678,60+,Male,Silver
CU08679,60+,Male,Bronze
CU08680,60+,Female,Non-Member
CU08681,36-45,Male,Silver
CU08682,46-60,Male,Non-Member
CU08683,36-45,Male,Bronze
CU08684,46-60,Female,Non-Member
CU08685,36-45,Female,Bronze
CU08686,46-60,Female,Silver
CU08687,18-25,Female,Gold
CU08688,26-35,Male,Bronze
CU08689,36-45,Female,Silver
CU08690,26-35,Female,Gold
CU08691,46-60,Female,Silver
CU08692,46-60,Female,Gold
CU08693,18-25,Female,Gold
CU08694,46-60,Male,Non-Member
CU08695,46-60,Female,Gold
CU08696,18-25,Female,Non-Member
CU08697,26-35,Female,Non-Member
CU08698,18-25,Female,Gold
CU08699,26-35,Female,Gold
CU08700,36-45,Female,Non-Member
CU08701,60+,Female,Gold
CU08702,60+,Female,Bronze
CU08703,36-45,Male,Bronze
CU08704,18-25,Female,Non-Member
CU08705,18-25,Female,Gold
CU08706,26-35,Female,Bronze
CU08707,18-25,Female,Non-Member
CU08708,60+,Female,Non-Member
CU08709,18-25,Female,Gold
CU08710,46-60,Female,Bronze
CU08711,26-35,Female,Silver
CU08712,46-60,Male,Non-Member
CU08713,46-60,Female,Non-Member
CU08714,46-60,Female,Non-Member
CU08715,46-60,Male,Non-Member
CU08716,46-60,Female,Bronze
CU08717,36-45,Male,Silver
CU08718,46-60,Female,Silver
CU08719,26-35,Male,Silver
CU08720,46-60,Female,Gold
CU08721,26-35,Female,Gold
CU08722,18-25,Male,Non-Member
CU08723,60+,Female,Gold
CU08724,36-45,Male,Non-Member
CU08725,46-60,Male,Gold
CU08726,36-45,Female,Silver
CU08727,18-25,Female,Gold
CU08728,26-35,Female,Gold
CU08729,36-45,Female,Silver
CU08730,26-35,Male,Gold
CU08731,26-35,Female,Silver
CU08732,18-25,Female,Bronze
CU08733,26-35,Female,Non-Member
CU08734,60+,Female,Silver
CU08735,18-25,Female,Non-Member
CU08736,36-45,Male,Bronze
CU08737,60+,Female,Gold
CU08738,36-45,Male,Bronze
CU08739,60+,Male,Gold
CU08740,46-60,Male,Non-Member
CU08741,60+,Female,Bronze
CU08742,46-60,Female,Non-Member
CU08743,60+,Female,Silver
CU08744,46-60,Female,Bronze
CU08745,18-25,Male,Silver
CU08746,36-45,Female,Gold
CU08747,46-60,Male,Gold
CU08748,26-35,Female,Bronze
CU08749,60+,Female,Non-Member
CU08750,18-25,Female,Silver
CU08751,18-25,Male,Gold
CU08752,36-45,Male,Non-Member
CU08753,36-45,Female,Bronze
CU08754,36-45,Male,Non-Member
CU08755,46-60,Male,Bronze
CU08756,60+,Male,Silver
CU08757,36-45,Female,Bronze
CU08758,18-25,Female,Silver
CU08759,18-25,Female,Bronze
CU08760,18-25,Male,Gold
CU08761,18-25,Male,Bronze
CU08762,26-35,Female,Non-Member
CU08763,26-35,Female,Non-Member
CU08764,26-35,Female,Bronze
CU08765,36-45,Female,Silver
CU08766,18-25,Female,Non-Member
CU08767,46-60,Male,Non-Member
CU08768,26-35,Male,Silver
CU08769,46-60,Male,Bronze
CU08770,26-35,Female,Bronze
CU08771,26-35,Female,Silver
CU08772,60+,Male,Non-Member
CU08773,60+,Male,Silver
CU08774,18-25,Male,Non-Member
CU08775,26-35,Female,Bronze
CU08776,36-45,Male,Gold
CU08777,26-35,Female,Non-Member
CU08778,18-25,Male,Non-Member
CU08779,60+,Female,Gold
CU08780,18-25,Male,Non-Member
CU08781,46-60,Male,Bronze
CU08782,60+,Male,Bronze
CU08783,18-25,Female,Bronze
CU08784,46-60,Female,Gold
CU08785,26-35,Female,Non-Member
CU08786,26-35,Male,Non-Member
CU08787,18-25,Female,Silver
CU08788,46-60,Female,Gold
CU08789,26-35,Male,Silver
CU08790,26-35,Female,Bronze
CU08791,60+,Male,Bronze
CU08792,26-35,Male,Bronze
CU08793,26-35,Female,Non-Member
CU08794,46-60,Male,Bronze
CU08795,60+,Female,Non-Member
CU08796,36-45,Female,Gold
CU08797,60+,Female,Gold
CU08798,46-60,Female,Gold
CU08799,18-25,Male,Non-Member
CU08800,18-25,Female,Bronze
CU08801,36-45,Male,Silver
CU08802,36-45,Female,Non-Member
CU08803,46-60,Male,Non-Member
CU08804,26-35,Female,Silver
CU08805,46-60,Female,Bronze
CU08806,60+,Male,Bronze
CU08807,60+,Female,Non-Member
CU08808,36-45,Female,Silver
CU08809,26-35,Male,Bronze
CU08810,26-35,Male,Bronze
CU08811,26-35,Male,Bronze
CU08812,26-35,Female,Bronze
CU08813,36-45,Male,Silver
CU08814,60+,Male,Gold
CU08815,46-60,Male,Gold
CU08816,60+,Female,Non-Member
CU08817,60+,Female,Gold
CU08818,46-60,Male,Non-Member
CU08819,60+,Male,Bronze
CU08820,36-45,Male,Silver
CU08821,60+,Female,Non-Member
CU08822,18-25,Male,Silver
CU08823,26-35,Male,Silver
CU08824,36-45,Male,Silver
CU08825,18-25,Female,Silver
CU08826,60+,Male,Gold
CU08827,60+,Male,Silver
CU08828,26-35,Male,Silver
CU08829,36-45,Female,Bronze
CU08830,26-35,Male,Silver
CU08831,60+,Female,Bronze
CU08832,26-35,Male,Gold
CU08833,26-35,Male,Non-Member
CU08834,60+,Male,Gold
CU08835,60+,Female,Gold
CU08836,26-35,Male,Gold
CU08837,46-60,Male,Silver
CU08838,26-35,Male,Non-Member
CU08839,46-60,Female,Bronze
CU08840,36-45,Female,Silver
CU08841,46-60,Male,Non-Member
CU08842,46-60,Male,Gold
CU08843,60+,Male,Bronze
CU08844,36-45,Female,Non-Member
CU08845,60+,Male,Bronze
CU08846,60+,Female,Non-Member
CU08847,60+,Male,Bronze
CU08848,60+,Female,Silver
CU08849,36-45,Male,Bronze
CU08850,26-35,Male,Non-Member
CU08851,46-60,Female,Gold
CU08852,26-35,Female,Non-Member
CU08853,36-45,Male,Non-Member
CU08854,18-25,Female,Non-Member
CU08855,18-25,Male,Gold
CU08856,18-25,Female,Silver
CU08857,46-60,Female,Non-Member
CU08858,46-60,Male,Bronze
CU08859,36-45,Female,Non-Member
CU08860,60+,Female,Bronze
CU08861,26-35,Male,Silver
CU08862,26-35,Male,Silver
CU08863,36-45,Female,Silver
CU08864,60+,Female,Silver
CU08865,26-35,Male,Non-Member
CU08866,36-45,Female,Gold
CU08867,26-35,Female,Gold
CU08868,46-60,Male,Gold
CU08869,18-25,Male,Gold
CU08870,60+,Female,Non-Member
CU08871,18-25,Male,Non-Member
CU08872,46-60,Female,Non-Member
CU08873,18-25,Male,Silver
CU08874,26-35,Male,Non-Member
CU08875,46-60,Male,Gold
CU08876,46-60,Male,Silver
CU08877,18-25,Female,Gold
CU08878,26-35,Female,Silver
CU08879,26-35,Male,Non-Member
CU08880,36-45,Male,Silver
CU08881,18-25,Male,Bronze
CU08882,60+,Female,Non-Member
CU08883,46-60,Male,Non-Member
CU08884,26-35,Female,Gold
CU08885,36-45,Female,Silver
CU08886,46-60,Female,Gold
CU08887,46-60,Female,Bronze
CU08888,26-35,Male,Gold
CU08889,46-60,Female,Bronze
CU08890,36-45,Female,Non-Member
CU08891,26-35,Male,Bronze
CU08892,46-60,Female,Gold
CU08893,26-35,Male,Non-Member
CU08894,46-60,Male,Gold
CU08895,18-25,Male,Bronze
CU08896,60+,Male,Gold
CU08897,36-45,Male,Gold
CU08898,26-35,Female,Gold
CU08899,18-25,Female,Silver
CU08900,36-45,Female,Non-Member
CU08901,36-45,Male,Bronze
CU08902,18-25,Female,Bronze
CU08903,46-60,Male,Non-Member
CU08904,26-35,Female,Bronze
CU08905,26-35,Male,Non-Member
CU08906,36-45,Male,Bronze
CU08907,46-60,Male,Non-Member
CU08908,26-35,Female,Gold
CU08909,36-45,Female,Gold
CU08910,46-60,Female,Silver
CU08911,18-25,Female,Non-Member
CU08912,26-35,Male,Non-Member
CU08913,18-25,Female,Non-Member
CU08914,60+,Female,Gold
CU08915,18-25,Female,Non-Member
CU08916,18-25,Female,Non-Member
CU08917,60+,Male,Gold
CU08918,26-35,Male,Silver
CU08919,46-60,Male,Gold
CU08920,36-45,Female,Gold
CU08921,18-25,Male,Bronze
CU08922,46-60,Female,Non-Member
CU08923,46-60,Male,Non-Member
CU08924,18-25,Male,Non-Member
CU08925,18-25,Male,Non-Member
CU08926,36-45,Male,Silver
CU08927,60+,Male,Non-Member
CU08928,46-60,Female,Non-Member
CU08929,26-35,Male,Silver
CU08930,36-45,Male,Silver
CU08931,26-35,Female,Bronze
CU08932,60+,Male,Silver
CU08933,60+,Male,Silver
CU08934,46-60,Female,Bronze
CU08935,18-25,Male,Non-Member
CU08936,36-45,Female,Bronze
CU08937,46-60,Female,Non-Member
CU08938,36-45,Female,Non-Member
CU08939,46-60,Male,Bronze
CU08940,46-60,Female,Bronze
CU08941,18-25,Female,Non-Member
CU08942,60+,Female,Silver
CU08943,18-25,Male,Bronze
CU08944,36-45,Female,Bronze
CU08945,36-45,Female,Bronze
CU08946,60+,Female,Bronze
CU08947,26-35,Male,Silver
CU08948,36-45,Female,Silver
CU08949,36-45,Female,Bronze
CU08950,46-60,Male,Silver
CU08951,18-25,Male,Bronze
CU08952,18-25,Male,Gold
CU08953,60+,Female,Silver
CU08954,46-60,Female,Silver
CU08955,26-35,Female,Silver
CU08956,36-45,Female,Gold
CU08957,26-35,Male,Silver
CU08958,26-35,Female,Non-Member
CU08959,18-25,Female,Non-Member
CU08960,18-25,Male,Non-Member
CU08961,36-45,Female,Silver
CU08962,18-25,Female,Gold
CU08963,60+,Male,Non-Member
CU08964,46-60,Female,Silver
CU08965,46-60,Male,Gold
CU08966,18-25,Male,Gold
CU08967,60+,Female,Gold
CU08968,46-60,Female,Non-Member
CU08969,18-25,Female,Silver
CU08970,60+,Male,Silver
CU08971,46-60,Female,Silver
CU08972,26-35,Male,Non-Member
CU08973,36-45,Female,Gold
CU08974,26-35,Female,Silver
CU08975,26-35,Female,Non-Member
CU08976,36-45,Male,Gold
CU08977,36-45,Female,Silver
CU08978,26-35,Male,Gold
CU08979,60+,Male,Silver
CU08980,60+,Male,Non-Member
CU08981,60+,Male,Gold
CU08982,60+,Male,Silver
CU08983,18-25,Male,Bronze
CU08984,18-25,Male,Silver
CU08985,26-35,Male,Bronze
CU08986,36-45,Female,Silver
CU08987,60+,Female,Bronze
CU08988,46-60,Female,Gold
CU08989,26-35,Female,Gold
CU08990,46-60,Female,Gold
CU08991,46-60,Female,Gold
CU08992,60+,Male,Bronze
CU08993,26-35,Male,Gold
CU08994,46-60,Male,Silver
CU08995,26-35,Female,Gold
CU08996,36-45,Male,Gold
CU08997,60+,Male,Silver
CU08998,36-45,Female,Non-Member
CU08999,36-45,Male,Non-Member
CU09000,26-35,Male,Silver
CU09001,18-25,Male,Bronze
CU09002,18-25,Male,Silver
CU09003,36-45,Male,Non-Member
CU09004,60+,Male,Silver
CU09005,18-25,Male,Non-Member
CU09006,46-60,Female,Gold
CU09007,26-35,Female,Bronze
CU09008,26-35,Male,Bronze
CU09009,60+,Female,Gold
CU09010,26-35,Female,Non-Member
CU09011,36-45,Male,Silver
CU09012,46-60,Male,Gold
CU09013,46-60,Female,Gold
CU09014,36-45,Female,Gold
CU09015,36-45,Female,Gold
CU09016,36-45,Female,Silver
CU09017,46-60,Female,Non-Member
CU09018,18-25,Female,Silver
CU09019,60+,Male,Bronze
CU09020,46-60,Male,Silver
CU09021,36-45,Female,Non-Member
CU09022,46-60,Female,Bronze
CU09023,60+,Female,Bronze
CU09024,36-45,Male,Gold
CU09025,18-25,Female,Silver
CU09026,36-45,Male,Non-Member
CU09027,36-45,Male,Bronze
CU09028,60+,Female,Bronze
CU09029,26-35,Female,Bronze
CU09030,36-45,Female,Gold
CU09031,46-60,Female,Bronze
CU09032,18-25,Male,Silver
CU09033,36-45,Male,Silver
CU09034,46-60,Male,Bronze
CU09035,36-45,Female,Gold
CU09036,18-25,Female,Silver
CU09037,36-45,Male,Bronze
CU09038,36-45,Male,Gold
CU09039,36-45,Male,Gold
CU09040,60+,Male,Silver
CU09041,60+,Male,Non-Member
CU09042,36-45,Male,Non-Member
CU09043,36-45,Male,Gold
CU09044,36-45,Male,Gold
CU09045,36-45,Female,Non-Member
CU09046,18-25,Male,Gold
CU09047,60+,Male,Bronze
CU09048,46-60,Female,Gold
CU09049,36-45,Male,Bronze
CU09050,18-25,Female,Gold
CU09051,36-45,Female,Bronze
CU09052,26-35,Female,Non-Member
CU09053,26-35,Male,Gold
CU09054,46-60,Male,Non-Member
CU09055,18-25,Female,Gold
CU09056,60+,Male,Bronze
CU09057,26-35,Male,Silver
CU09058,26-35,Female,Silver
CU09059,18-25,Male,Non-Member
CU09060,36-45,Male,Bronze
CU09061,18-25,Female,Gold
CU09062,46-60,Female,Gold
CU09063,36-45,Male,Silver
CU09064,26-35,Male,Bronze
CU09065,26-35,Female,Gold
CU09066,26-35,Female,Bronze
CU09067,36-45,Male,Silver
CU09068,46-60,Female,Bronze
CU09069,18-25,Male,Gold
CU09070,36-45,Female,Silver
CU09071,60+,Male,Bronze
CU09072,18-25,Female,Gold
CU09073,26-35,Female,Gold
CU09074,18-25,Female,Gold
CU09075,18-25,Male,Silver
CU09076,36-45,Female,Non-Member
CU09077,46-60,Female,Silver
CU09078,60+,Female,Silver
CU09079,46-60,Female,Silver
CU09080,60+,Female,Silver
CU09081,26-35,Male,Gold
CU09082,36-45,Female,Non-Member
CU09083,36-45,Female,Gold
CU09084,46-60,Female,Silver
CU09085,46-60,Male,Bronze
CU09086,60+,Male,Silver
CU09087,46-60,Female,Gold
CU09088,60+,Female,Gold
CU09089,18-25,Female,Gold
CU09090,26-35,Female,Silver
CU09091,18-25,Male,Bronze
CU09092,60+,Female,Non-Member
CU09093,36-45,Female,Gold
CU09094,36-45,Female,Gold
CU09095,46-60,Female,Bronze
CU09096,18-25,Male,Gold
CU09097,18-25,Male,Gold
CU09098,26-35,Male,Bronze
CU09099,46-60,Female,Silver
CU09100,36-45,Male,Gold
CU09101,46-60,Female,Non-Member
CU09102,60+,Female,Gold
CU09103,46-60,Female,Non-Member
CU09104,60+,Male,Gold
CU09105,60+,Male,Bronze
CU09106,18-25,Male,Gold
CU09107,46-60,Female,Silver
CU09108,60+,Female,Silver
CU09109,26-35,Male,Bronze
CU09110,36-45,Male,Gold
CU09111,36-45,Female,Non-Member
CU09112,18-25,Female,Gold
CU09113,18-25,Female,Non-Member
CU09114,26-35,Female,Bronze
CU09115,26-35,Female,Non-Member
CU09116,46-60,Female,Non-Member
CU09117,46-60,Female,Silver
CU09118,46-60,Male,Silver
CU09119,36-45,Female,Non-Member
CU09120,26-35,Male,Bronze
CU09121,60+,Female,Bronze
CU09122,36-45,Male,Silver
CU09123,36-45,Male,Gold
CU09124,36-45,Male,Silver
CU09125,60+,Male,Non-Member
CU09126,36-45,Male,Bronze
CU09127,18-25,Male,Non-Member
CU09128,60+,Male,Bronze
CU09129,46-60,Female,Non-Member
CU09130,36-45,Male,Silver
CU09131,46-60,Male,Silver
CU09132,18-25,Female,Gold
CU09133,60+,Female,Bronze
CU09134,46-60,Female,Silver
CU09135,26-35,Female,Non-Member
CU09136,46-60,Female,Bronze
CU09137,60+,Male,Bronze
CU09138,18-25,Female,Non-Member
CU09139,60+,Male,Bronze
CU09140,18-25,Female,Silver
CU09141,36-45,Female,Silver
CU09142,36-45,Female,Silver
CU09143,18-25,Female,Bronze
CU09144,18-25,Female,Non-Member
CU09145,18-25,Female,Bronze
CU09146,60+,Female,Silver
CU09147,18-25,Male,Gold
CU09148,36-45,Female,Bronze
CU09149,26-35,Female,Gold
CU09150,26-35,Female,Gold
CU09151,26-35,Male,Bronze
CU09152,60+,Female,Bronze
CU09153,60+,Female,Non-Member
CU09154,26-35,Female,Silver
CU09155,18-25,Female,Bronze
CU09156,26-35,Female,Bronze
CU09157,26-35,Female,Bronze
CU09158,36-45,Male,Non-Member
CU09159,36-45,Female,Gold
CU09160,26-35,Female,Non-Member
CU09161,18-25,Male,Non-Member
CU09162,60+,Male,Silver
CU09163,46-60,Female,Silver
CU09164,18-25,Female,Gold
CU09165,46-60,Female,Bronze
CU09166,18-25,Male,Non-Member
CU09167,46-60,Male,Non-Member
CU09168,46-60,Female,Bronze
CU09169,36-45,Female,Silver
CU09170,60+,Female,Gold
CU09171,46-60,Female,Silver
CU09172,18-25,Female,Gold
CU09173,26-35,Male,Bronze
CU09174,26-35,Male,Gold
CU09175,18-25,Male,Silver
CU09176,18-25,Female,Silver
CU09177,36-45,Female,Gold
CU09178,18-25,Female,Bronze
CU09179,18-25,Male,Silver
CU09180,60+,Female,Bronze
CU09181,36-45,Female,Non-Member
CU09182,46-60,Female,Gold
CU09183,26-35,Male,Silver
CU09184,36-45,Female,Non-Member
CU09185,46-60,Female,Non-Member
CU09186,26-35,Male,Non-Member
CU09187,26-35,Female,Bronze
CU09188,26-35,Female,Silver
CU09189,26-35,Male,Bronze
CU09190,36-45,Male,Non-Member
CU09191,46-60,Female,Silver
CU09192,36-45,Male,Gold
CU09193,36-45,Female,Bronze
CU09194,26-35,Male,Non-Member
CU09195,46-60,Female,Bronze
CU09196,46-60,Male,Bronze
CU09197,18-25,Female,Bronze
CU09198,26-35,Male,Silver
CU09199,46-60,Female,Bronze
CU09200,60+,Female,Bronze
CU09201,46-60,Female,Gold
CU09202,36-45,Male,Silver
CU09203,18-25,Female,Non-Member
CU09204,26-35,Male,Gold
CU09205,26-35,Female,Silver
CU09206,26-35,Male,Silver
CU09207,18-25,Male,Gold
CU09208,26-35,Female,Silver
CU09209,46-60,Male,Gold
CU09210,18-25,Male,Silver
CU09211,60+,Male,Gold
CU09212,36-45,Male,Silver
CU09213,46-60,Female,Silver
CU09214,60+,Female,Gold
CU09215,46-60,Male,Gold
CU09216,60+,Female,Gold
CU09217,26-35,Female,Non-Member
CU09218,46-60,Male,Bronze
CU09219,18-25,Male,Bronze
CU09220,26-35,Female,Non-Member
CU09221,46-60,Male,Non-Member
CU09222,36-45,Male,Non-Member
CU09223,60+,Male,Bronze
CU09224,26-35,Female,Bronze
CU09225,18-25,Male,Non-Member
CU09226,36-45,Male,Bronze
CU09227,36-45,Female,Non-Member
CU09228,60+,Male,Silver
CU09229,60+,Male,Bronze
CU09230,60+,Female,Bronze
CU09231,26-35,Male,Gold
CU09232,36-45,Male,Gold
CU09233,26-35,Male,Silver
CU09234,60+,Male,Gold
CU09235,60+,Female,Bronze
CU09236,46-60,Female,Gold
CU09237,46-60,Male,Non-Member
CU09238,36-45,Female,Silver
CU09239,46-60,Male,Silver
CU09240,18-25,Male,Gold
CU09241,46-60,Male,Gold
CU09242,46-60,Male,Bronze
CU09243,46-60,Male,Silver
CU09244,36-45,Male,Silver
CU09245,26-35,Female,Silver
CU09246,26-35,Male,Bronze
CU09247,18-25,Male,Bronze
CU09248,46-60,Female,Gold
CU09249,36-45,Female,Gold
CU09250,60+,Female,Silver
CU09251,60+,Female,Silver
CU09252,18-25,Female,Gold
CU09253,26-35,Male,Non-Member
CU09254,18-25,Female,Silver
CU09255,46-60,Male,Silver
CU09256,60+,Female,Non-Member
CU09257,46-60,Female,Bronze
CU09258,60+,Female,Non-Member
CU09259,46-60,Female,Gold
CU09260,46-60,Female,Non-Member
CU09261,46-60,Male,Silver
CU09262,60+,Male,Gold
CU09263,60+,Male,Bronze
CU09264,18-25,Female,Bronze
CU09265,46-60,Female,Bronze
CU09266,26-35,Female,Gold
CU09267,18-25,Male,Silver
CU09268,26-35,Female,Silver
CU09269,46-60,Female,Non-Member
CU09270,36-45,Male,Silver
CU09271,46-60,Female,Silver
CU09272,46-60,Male,Gold
CU09273,36-45,Male,Silver
CU09274,18-25,Female,Bronze
CU09275,26-35,Male,Silver
CU09276,60+,Male,Non-Member
CU09277,18-25,Male,Non-Member
CU09278,18-25,Female,Bronze
CU09279,18-25,Female,Silver
CU09280,26-35,Male,Silver
CU09281,26-35,Male,Gold
CU09282,46-60,Female,Bronze
CU09283,46-60,Female,Gold
CU09284,26-35,Male,Non-Member
CU09285,26-35,Female,Gold
CU09286,26-35,Male,Gold
CU09287,36-45,Female,Bronze
CU09288,36-45,Male,Non-Member
CU09289,46-60,Male,Gold
CU09290,46-60,Male,Non-Member
CU09291,36-45,Male,Gold
CU09292,46-60,Male,Bronze
CU09293,18-25,Male,Bronze
